分类名称,语言,自然表达,金额,币种,备注,日期规则,展开日期
副业收入,en,rental income 3000 yuan,3000,CNY,rental income,anchor,2026-08-31
副业收入,zh,打新债赚了200块,200,CNY,打新债,anchor,2026-08-31
副业收入,en,new bond lottery profit 200 bucks,200,CNY,new bond lottery,anchor,2026-08-31
副业收入,zh,基金分红500元,500,CNY,基金分红,anchor,2026-08-31
副业收入,en,fund dividend 500 yuan,500,CNY,fund dividend,anchor,2026-08-31
副业收入,zh,香港收租10000HKD,10000,HKD,收租,anchor,2026-08-31
副业收入,en,Hong Kong rental income 10000 HKD,10000,HKD,rental income,anchor,2026-08-31
副业收入,zh,上周每天做任务赚了80元,80,CNY,做任务,week:-1,2026-08-24|2026-08-25|2026-08-26|2026-08-27|2026-08-28|2026-08-29|2026-08-30
副业收入,en,last week daily task earnings 80 yuan,80,CNY,task earnings,week:-1,2026-08-24|2026-08-25|2026-08-26|2026-08-27|2026-08-28|2026-08-29|2026-08-30
副业收入,zh,会计代账每月1000块,1000,CNY,代账,anchor,2026-08-31
副业收入,en,bookkeeping service 1000 bucks monthly,1000,CNY,bookkeeping service,anchor,2026-08-31
副业收入,zh,视频剪辑接单3000元,3000,CNY,视频剪辑,anchor,2026-08-31
副业收入,en,video editing gig 3000 yuan,3000,CNY,video editing,anchor,2026-08-31
副业收入,zh,香港做美容兼职月入5000HKD,5000,HKD,美容兼职,anchor,2026-08-31
副业收入,en,Hong Kong beauty part-time monthly income 5000 HKD,5000,HKD,beauty part-time,anchor,2026-08-31
副业收入,zh,点赞关注赚了30元,30,CNY,点赞任务,anchor,2026-08-31
副业收入,en,like-and-follow tasks earned 30 yuan,30,CNY,like-and-follow tasks,anchor,2026-08-31
副业收入,zh,塔罗牌占卜赚了500块,500,CNY,占卜,anchor,2026-08-31
副业收入,en,tarot reading earned 500 bucks,500,CNY,tarot reading,anchor,2026-08-31
副业收入,zh,民宿运营收入8000元,8000,CNY,民宿,anchor,2026-08-31
副业收入,en,homestay operating income 8000 yuan,8000,CNY,homestay,anchor,2026-08-31
副业收入,zh,香港车位出租月入2000HKD,2000,HKD,车位出租,anchor,2026-08-31
副业收入,en,Hong Kong parking spot rental 2000 HKD monthly,2000,HKD,parking spot rental,anchor,2026-08-31
副业收入,zh,试吃试用赚了100元,100,CNY,试吃试用,anchor,2026-08-31
副业收入,en,product trial earned 100 yuan,100,CNY,product trial,anchor,2026-08-31
副业收入,zh,编程私活赚了5000块,5000,CNY,编程私活,anchor,2026-08-31
副业收入,en,programming side gig earned 5000 bucks,5000,CNY,programming side gig,anchor,2026-08-31
副业收入,zh,自媒体广告分成1500元,1500,CNY,广告分成,anchor,2026-08-31
副业收入,en,self-media ad revenue share 1500 yuan,1500,CNY,ad revenue share,anchor,2026-08-31
副业收入,zh,香港网约车月入15000HKD,15000,HKD,网约车,anchor,2026-08-31
副业收入,en,Hong Kong ride-hailing monthly income 15000 HKD,15000,HKD,ride-hailing,anchor,2026-08-31
副业收入,zh,香港翻译兼职月入3000HKD,3000,HKD,翻译兼职,anchor,2026-08-31
副业收入,en,Hong Kong translation part-time monthly income 3000 HKD,3000,HKD,translation part-time,anchor,2026-08-31
购物退款,zh,淘宝退货退款到账128元,-128,CNY,淘宝退货,anchor,2026-08-31
购物退款,en,Taobao return refund credited 128 yuan,-128,CNY,Taobao return,anchor,2026-08-31
购物退款,zh,京东自营退款退了89块,-89,CNY,京东退款,anchor,2026-08-31
购物退款,en,JD self-operated refund got back 89,-89,CNY,JD refund,anchor,2026-08-31
购物退款,zh,拼多多砍价订单退款36.5元,-36.5,CNY,拼多多退,anchor,2026-08-31
购物退款,en,Pinduoduo bargain order refund 36.5 yuan,-36.5,CNY,Pinduoduo refund,anchor,2026-08-31
购物退款,zh,美团外卖取消订单退款22元,-22,CNY,外卖退款,anchor,2026-08-31
购物退款,en,Meituan takeout cancelled order refund 22 yuan,-22,CNY,Takeout refund,anchor,2026-08-31
购物退款,zh,饿了么超时赔付退款15块,-15,CNY,外卖赔付,anchor,2026-08-31
购物退款,en,Ele.me late delivery compensation refund 15,-15,CNY,Delivery comp,anchor,2026-08-31
购物退款,zh,盒马鲜生缺货退款45元,-45,CNY,盒马退款,anchor,2026-08-31
购物退款,en,Freshippo out-of-stock refund 45 yuan,-45,CNY,Freshippo refund,anchor,2026-08-31
购物退款,zh,天猫超市凑单退款12.8元,-12.8,CNY,天猫退款,anchor,2026-08-31
购物退款,en,Tmall supermarket bundle refund 12.8 yuan,-12.8,CNY,Tmall refund,anchor,2026-08-31
购物退款,zh,抖音商城退货退款199元,-199,CNY,抖音退货,anchor,2026-08-31
购物退款,en,Douyin shop return refund 199 yuan,-199,CNY,Douyin return,anchor,2026-08-31
购物退款,zh,闲鱼买家取消交易退回50块,-50,CNY,闲鱼退回,anchor,2026-08-31
购物退款,en,Xianyu buyer cancelled deal returned 50,-50,CNY,Xianyu return,anchor,2026-08-31
购物退款,zh,山姆网购差价退回68元,-68,CNY,山姆退差,anchor,2026-08-31
购物退款,en,Sam's Club online price difference refund 68 yuan,-68,CNY,Sam's price adj,anchor,2026-08-31
购物退款,zh,优衣库门店退货退款299HKD,-299,HKD,优衣库退,anchor,2026-08-31
购物退款,en,Uniqlo store return refund 299 HKD,-299,HKD,Uniqlo return,anchor,2026-08-31
购物退款,zh,Zara官网退货到账180港币,-180,HKD,Zara退货,anchor,2026-08-31
购物退款,en,Zara online return credited 180 HK dollars,-180,HKD,Zara return,anchor,2026-08-31
购物退款,zh,屈臣氏买错色号退款88块,-88,HKD,屈臣氏退,anchor,2026-08-31
购物退款,en,Watsons wrong shade refund 88,-88,HKD,Watsons refund,anchor,2026-08-31
购物退款,zh,百佳超市退货退款56元,-56,CNY,百佳退货,anchor,2026-08-31
购物退款,en,PARKnSHOP return refund 56 yuan,-56,CNY,PARKnSHOP return,anchor,2026-08-31
购物退款,zh,华润万家小票退货退了33块,-33,CNY,华润退货,anchor,2026-08-31
购物退款,en,CR Vanguard receipt return got back 33,-33,CNY,CR Vanguard return,anchor,2026-08-31
购物退款,zh,Costco会员卡购物退款420元,-420,CNY,Costco退,anchor,2026-08-31
购物退款,en,Costco membership purchase refund 420 yuan,-420,CNY,Costco refund,anchor,2026-08-31
购物退款,zh,IKEA宜家大件退货退款750元,-750,CNY,宜家退货,anchor,2026-08-31
购物退款,en,IKEA large item return refund 750 yuan,-750,CNY,IKEA return,anchor,2026-08-31
购物退款,zh,得物鉴别不过退款899块,-899,CNY,得物退款,anchor,2026-08-31
购物退款,en,Poizon failed authentication refund 899,-899,CNY,Poizon refund,anchor,2026-08-31
购物退款,zh,小红书种草买贵了退差25元,-25,CNY,小红书退,anchor,2026-08-31
购物退款,en,Xiaohongshu overpaid price match refund 25 yuan,-25,CNY,XHS refund,anchor,2026-08-31
购物退款,zh,考拉海购清关失败退款310元,-310,CNY,考拉退款,anchor,2026-08-31
购物退款,en,Kaola customs clearance failed refund 310 yuan,-310,CNY,Kaola refund,anchor,2026-08-31
购物退款,zh,昨天淘宝衣服尺码不对退款158元,-158,CNY,尺码退款,rel:-1,2026-08-30
购物退款,en,Yesterday Taobao wrong size clothes refund 158 yuan,-158,CNY,Size refund,rel:-1,2026-08-30
购物退款,zh,前天京东家电安装取消退款1200块,-1200,CNY,家电退款,rel:-1,2026-08-30
购物退款,en,Day before yesterday JD appliance install cancel refund 1200,-1200,CNY,Appliance refund,rel:-1,2026-08-30
购物退款,zh,今天叮咚买菜缺斤少两退3.5元,-3.5,CNY,缺斤退差,rel:0,2026-08-31
购物退款,en,Today Dingdong groceries short weight refund 3.5 yuan,-3.5,CNY,Weight refund,rel:0,2026-08-31
购物退款,zh,今早朴朴超市坏果退款18块,-18,CNY,坏果退款,rel:0,2026-08-31
购物退款,en,This morning Pupu bad fruit refund 18,-18,CNY,Bad fruit refund,rel:0,2026-08-31
购物退款,zh,大前天拼多多仅退款到账27元,-27,CNY,仅退款,rel:-2,2026-08-29
购物退款,en,Three days ago Pinduoduo refund-only credited 27 yuan,-27,CNY,Refund only,rel:-2,2026-08-29
购物退款,zh,上周盒马会员日多扣退回66块,-66,CNY,多扣退回,rel:-2,2026-08-29
购物退款,en,Last week Freshippo member day overcharge returned 66,-66,CNY,Overcharge back,rel:-2,2026-08-29
购物退款,zh,明天预计天猫预售定金退回100元,-100,CNY,定金退回,rel:-3,2026-08-28
购物退款,en,Tomorrow expected Tmall presale deposit return 100 yuan,-100,CNY,Deposit return,rel:-3,2026-08-28
购物退款,zh,今天和明天两笔外卖取消共退45元,-45,CNY,外卖连退,rel:-3,2026-08-28
购物退款,en,Today and tomorrow two cancelled takeouts total refund 45 yuan,-45,CNY,Takeout refunds,rel:-3,2026-08-28
购物退款,zh,这三天网购退货陆续到账共退520块,-520,CNY,连退到账,rel:1,2026-09-01
购物退款,en,These three days online returns credited total 520,-520,CNY,Batch returns,rel:1,2026-09-01
购物退款,zh,上周天天买咖啡杯都退了各退35元,-35,CNY,连买连退,rel:1,2026-09-01
购物退款,en,Last week daily coffee mug buys each refunded 35 yuan,-35,CNY,Daily refunds,rel:1,2026-09-01
购物退款,zh,这周三商场买鞋不合适退280元,-280,CNY,买鞋退货,"rel:0,1",2026-08-31|2026-09-01
购物退款,en,This Wednesday mall shoes didn't fit refund 280 yuan,-280,CNY,Shoe return,"rel:0,1",2026-08-31|2026-09-01
购物退款,zh,上周五网购羽绒服退货到账650块,-650,CNY,羽绒服退,span:0:2,2026-08-31|2026-09-01|2026-09-02
购物退款,en,Last Friday online down jacket return credited 650,-650,CNY,Jacket return,span:0:2,2026-08-31|2026-09-01|2026-09-02
购物退款,zh,8月20日淘宝双十一预售退差88元,-88,CNY,预售退差,week:-1,2026-08-24|2026-08-25|2026-08-26|2026-08-27|2026-08-28|2026-08-29|2026-08-30
购物退款,en,Aug 20 Taobao presale price difference refund 88 yuan,-88,CNY,Presale refund,week:-1,2026-08-24|2026-08-25|2026-08-26|2026-08-27|2026-08-28|2026-08-29|2026-08-30
购物退款,zh,8月15日京东全球购关税退回45块,-45,CNY,关税退回,weekday:3,2026-09-02
购物退款,en,Aug 15 JD global purchase tariff refund 45,-45,CNY,Tariff refund,weekday:3,2026-09-02
购物退款,zh,顺丰到付拒收退回货款230元,-230,CNY,拒收退回,weekday:-1:5,2026-08-28
购物退款,en,SF COD rejected delivery returned goods payment 230 yuan,-230,CNY,Rejected COD,weekday:-1:5,2026-08-28
购物退款,zh,菜鸟驿站错发包裹退回79块,-79,CNY,错发退回,ymd:2026-08-20,2026-08-20
购物退款,en,Cainiao wrong parcel sent back refund 79,-79,CNY,Wrong parcel,ymd:2026-08-20,2026-08-20
购物退款,zh,唯品会特卖抢贵了退差42元,-42,CNY,唯品退差,ymd:2026-08-15,2026-08-15
购物退款,en,Vipshop flash sale overpaid refund 42 yuan,-42,CNY,Vipshop refund,ymd:2026-08-15,2026-08-15
购物退款,zh,网易严选质量问题退款156元,-156,CNY,严选退款,anchor,2026-08-31
购物退款,en,NetEase Yanxuan quality issue refund 156 yuan,-156,CNY,Yanxuan refund,anchor,2026-08-31
购物退款,zh,小米有品众筹失败原路退回99块,-99,CNY,众筹退回,anchor,2026-08-31
购物退款,en,Youpin crowdfunding failed original path refund 99,-99,CNY,Crowdfund back,anchor,2026-08-31
购物退款,zh,7-11便利店买水买重了退11元,-11,CNY,便利店退,anchor,2026-08-31
购物退款,en,7-Eleven duplicate water purchase refund 11 yuan,-11,CNY,7-11 refund,anchor,2026-08-31
购物退款,zh,全家FamilyMart关东煮退单8.5块,-8.5,CNY,关东煮退,anchor,2026-08-31
购物退款,en,FamilyMart oden order cancel refund 8.5,-8.5,CNY,Oden cancel,anchor,2026-08-31
购物退款,zh,华润堂买保健品退货退款268HKD,-268,HKD,保健品退,anchor,2026-08-31
购物退款,en,CRCare health supplement return refund 268 HKD,-268,HKD,Supplement return,anchor,2026-08-31
购物退款,zh,惠康超市买水果坏了退22港币,-22,HKD,水果退款,anchor,2026-08-31
购物退款,en,Wellcome bad fruit refund 22 HK dollars,-22,HKD,Fruit refund,anchor,2026-08-31
购物退款,zh,亚马逊海外购退货运费退回35USD,-35,USD,运费退回,anchor,2026-08-31
购物退款,en,Amazon global return shipping fee refunded 35 USD,-35,USD,Shipping refund,anchor,2026-08-31
购物退款,zh,Target网购多收税费退回18美元,-18,USD,税费退回,anchor,2026-08-31
购物退款,en,Target online overcharged tax refunded 18 dollars,-18,USD,Tax refund,anchor,2026-08-31
购物退款,zh,澳门新八佰伴退货退款120葡币,-120,MOP,新八佰伴,anchor,2026-08-31
购物退款,en,Macau New Yaohan return refund 120 patacas,-120,MOP,New Yaohan,anchor,2026-08-31
购物退款,zh,日本代购取消订单退回2800日元,-2800,JPY,代购取消,anchor,2026-08-31
购物退款,en,Japan proxy order cancelled returned 2800 yen,-2800,JPY,Proxy cancel,anchor,2026-08-31
购物退款,zh,抖音直播拍多了退款66元,-66,CNY,直播退款,anchor,2026-08-31
购物退款,en,Douyin live stream over-ordered refund 66 yuan,-66,CNY,Live refund,anchor,2026-08-31
购物退款,zh,快手小店假货鉴定退款188块,-188,CNY,假货退款,anchor,2026-08-31
购物退款,en,Kuaishou shop fake goods verified refund 188,-188,CNY,Fake goods refund,anchor,2026-08-31
购物退款,zh,苏宁以旧换新补贴退回300元,-300,CNY,以旧换新,anchor,2026-08-31
购物退款,en,Suning trade-in subsidy returned 300 yuan,-300,CNY,Trade-in rebate,anchor,2026-08-31
票务退款,zh,国航航班取消退款到账1280元,-1280,CNY,航班取消,anchor,2026-08-31
票务退款,en,Air China flight cancelled refund credited 1280 yuan,-1280,CNY,Flight cancel,anchor,2026-08-31
票务退款,zh,东航改签差价退回350块,-350,CNY,改签退差,anchor,2026-08-31
票务退款,en,China Eastern rebooking fare difference returned 350,-350,CNY,Rebook refund,anchor,2026-08-31
票务退款,zh,南航误机险赔付退款200元,-200,CNY,误机险赔,anchor,2026-08-31
票务退款,en,China Southern missed flight insurance payout 200 yuan,-200,CNY,Missed flight,anchor,2026-08-31
票务退款,zh,12306高铁票退票到账86.5元,-86.5,CNY,高铁退票,anchor,2026-08-31
票务退款,en,12306 high-speed rail ticket refund credited 86.5 yuan,-86.5,CNY,HSR refund,anchor,2026-08-31
票务退款,zh,广深港高铁改签退回120港币,-120,HKD,广深高铁,anchor,2026-08-31
票务退款,en,Guangzhou-Shenzhen-HK express rebook refund 120 HKD,-120,HKD,XRL refund,anchor,2026-08-31
票务退款,zh,港铁八达通多扣退回15块,-15,HKD,港铁退差,anchor,2026-08-31
票务退款,en,MTR Octopus overcharge returned 15,-15,HKD,MTR refund,anchor,2026-08-31
票务退款,zh,淘票票电影票退票退款45元,-45,CNY,电影退票,anchor,2026-08-31
票务退款,en,Taopiaopiao movie ticket refund 45 yuan,-45,CNY,Movie refund,anchor,2026-08-31
票务退款,zh,猫眼演出取消退款280块,-280,CNY,演出取消,anchor,2026-08-31
票务退款,en,Maoyan show cancelled refund 280,-280,CNY,Show cancel,anchor,2026-08-31
票务退款,zh,大麦网演唱会延期退款680元,-680,CNY,演唱会退,anchor,2026-08-31
票务退款,en,Damai concert postponed refund 680 yuan,-680,CNY,Concert refund,anchor,2026-08-31
票务退款,zh,携程酒店免费取消退回520元,-520,CNY,酒店取消,anchor,2026-08-31
票务退款,en,Ctrip hotel free cancellation returned 520 yuan,-520,CNY,Hotel cancel,anchor,2026-08-31
票务退款,zh,飞猪机票航变全额退899块,-899,CNY,航变退款,anchor,2026-08-31
票务退款,en,Fliggy flight schedule change full refund 899,-899,CNY,Schedule change,anchor,2026-08-31
票务退款,zh,同程旅行火车票抢票失败退25元,-25,CNY,抢票失败,anchor,2026-08-31
票务退款,en,Tongcheng train ticket grab failed refund 25 yuan,-25,CNY,Grab failed,anchor,2026-08-31
票务退款,zh,Booking.com订房取消退180USD,-180,USD,Booking退,anchor,2026-08-31
票务退款,en,Booking.com room cancel refund 180 USD,-180,USD,Booking cancel,anchor,2026-08-31
票务退款,zh,Agoda酒店no-show退差45美元,-45,USD,Agoda退,anchor,2026-08-31
票务退款,en,Agoda hotel no-show partial refund 45 dollars,-45,USD,Agoda refund,anchor,2026-08-31
票务退款,zh,迪士尼门票未使用退款399港币,-399,HKD,迪士尼退,anchor,2026-08-31
票务退款,en,Disney ticket unused refund 399 HK dollars,-399,HKD,Disney refund,anchor,2026-08-31
票务退款,zh,海洋公园年卡退卡到账650块,-650,HKD,年卡退卡,anchor,2026-08-31
票务退款,en,Ocean Park annual pass cancel credited 650,-650,HKD,Pass cancel,anchor,2026-08-31
票务退款,zh,深圳北到广州南高铁退一张55元,-55,CNY,高铁单程,anchor,2026-08-31
票务退款,en,Shenzhen North to Guangzhou South HSR one ticket refund 55 yuan,-55,CNY,One-way HSR,anchor,2026-08-31
票务退款,zh,北京南到上海虹桥二等座退票553块,-553,CNY,京沪高铁,anchor,2026-08-31
票务退款,en,Beijing South to Shanghai Hongqiao second class refund 553,-553,CNY,Beijing-Shanghai,anchor,2026-08-31
票务退款,zh,春秋航空超售补偿退款300元,-300,CNY,超售补偿,anchor,2026-08-31
票务退款,en,Spring Airlines oversell compensation refund 300 yuan,-300,CNY,Oversell comp,anchor,2026-08-31
票务退款,zh,吉祥航空延误险理赔到账150元,-150,CNY,延误理赔,anchor,2026-08-31
票务退款,en,Juneyao delay insurance claim credited 150 yuan,-150,CNY,Delay claim,anchor,2026-08-31
票务退款,zh,昨天电影票开场前退票退了38块,-38,CNY,昨电影退,rel:-1,2026-08-30
票务退款,en,Yesterday movie ticket pre-show refund got back 38,-38,CNY,Yesterday movie,rel:-1,2026-08-30
票务退款,zh,前天演唱会因台风取消退480元,-480,CNY,台风取消,rel:-1,2026-08-30
票务退款,en,Day before yesterday concert typhoon cancel refund 480 yuan,-480,CNY,Typhoon cancel,rel:-1,2026-08-30
